,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,classification
19,-93,-63,-88,100,-63,-83,-90,-93,-77,100,100,100,-88,-79,-79,100,-73,-68,-79,100,-94,100,100,100,-83,31
20,-88,-63,-87,100,-62,-82,-83,-90,-66,-97,100,100,-82,-77,-82,-99,-82,-67,-79,100,100,100,100,100,-80,31
21,-88,-80,-88,100,100,-83,-83,-91,-66,100,100,100,-89,-79,-75,-86,-82,-73,-78,100,100,100,100,100,-81,31
22,-88,-63,-87,100,-64,-82,-84,-90,-66,100,100,100,-82,-86,-79,-86,-73,-67,-79,100,100,100,100,100,-81,31
23,100,100,-87,100,-64,-82,-83,-94,-66,100,100,100,-86,-86,-74,-86,-73,-67,-79,100,-93,100,100,100,-81,31
24,-88,-63,-88,100,-62,-83,-83,-90,-85,100,100,100,-90,-86,-79,-85,-87,-67,-79,100,-94,100,100,100,-77,31
25,-88,-79,-87,100,-62,-83,-84,-90,-77,100,100,-93,-81,-79,-82,-86,-73,-68,-78,100,100,100,100,100,-81,31
26,-88,-71,-87,100,-63,-82,-83,-94,100,100,100,100,-82,-77,-82,-86,-82,-74,-79,100,100,100,100,100,-82,31
27,-95,-63,-87,100,-64,-82,-83,-93,-67,-100,100,100,-82,-79,-82,100,-82,-74,-79,100,-94,100,100,100,-82,31
28,-94,-80,-88,100,-62,-82,-88,-90,-66,-96,100,100,-82,-79,-82,-85,-82,-73,-79,100,100,100,100,100,-82,31
29,-88,-80,100,100,-62,-83,-83,100,-66,100,100,100,-82,-77,-82,-98,-73,-73,-79,100,100,100,100,100,-77,31
30,-88,-71,-88,100,-62,-83,-89,-91,-77,100,100,100,-81,-77,-75,100,-73,-68,-79,100,100,100,100,100,-83,31
31,-94,-71,-88,100,-62,-82,-83,-90,-66,100,100,100,-82,100,-79,100,-73,-74,-79,100,100,100,100,100,-77,31
32,-88,-63,-86,100,-64,-83,100,100,-66,100,100,100,-82,-79,-82,-86,-73,-67,-95,100,-94,100,100,100,-77,31
33,-88,-71,-88,100,-63,-82,-89,-90,-77,100,100,100,-88,-86,-75,-86,-73,-68,-79,100,-94,100,100,100,-77,31
34,-95,-63,-88,100,-64,-83,-91,100,-66,100,100,100,-88,-86,-75,-86,-82,-67,-95,100,-94,100,100,100,-82,31
35,-88,-71,-86,100,-63,-82,-83,100,-77,100,100,100,-82,-77,-82,-86,-73,-67,-79,100,-93,100,100,100,-82,31
36,-95,-71,-88,100,-63,-83,-83,-90,-66,-98,100,100,-88,-86,-82,100,-73,-67,-79,100,-93,100,100,100,-77,31
37,-94,-80,-87,-98,-64,-82,-83,100,-77,100,100,100,-89,-79,-75,100,-87,-74,-79,100,-93,100,100,100,-81,31
38,-88,-80,-84,100,-64,-83,100,-89,-77,100,100,100,-82,-81,-82,-88,-83,-73,-79,100,-92,100,100,100,-84,31
39,-98,-71,-88,100,-62,-81,-89,100,-77,-97,100,100,-88,-77,-82,-86,-85,-74,-79,100,-93,100,100,100,-78,31
40,-93,-80,-86,100,-63,-81,-91,-90,-67,100,100,100,-88,-79,-82,-86,100,-67,-95,100,-93,100,100,100,-82,31
41,-99,-71,-87,100,-63,-82,-83,-94,-77,-96,100,100,100,-77,-79,100,-73,-68,-79,100,100,100,100,100,-82,31
42,-88,-71,-88,100,-62,100,-83,-90,-66,100,100,100,-82,-77,-82,-86,-87,-67,-78,100,100,100,100,100,-77,31
43,-93,-71,-86,100,-62,-83,100,100,-85,100,100,100,-89,-79,-75,-86,-82,-68,-96,100,100,100,100,100,-82,31
44,-87,-77,-88,100,-64,-83,-89,-94,-66,-96,100,100,-82,-77,-75,100,-73,-73,-79,100,100,100,100,100,-77,31
45,-88,-71,-86,100,-64,-83,-84,-94,-77,100,100,100,-89,-86,-82,-93,-73,-68,-79,100,-93,100,100,100,-80,31
46,-95,-80,-88,100,-62,-83,-84,100,-85,100,100,100,-82,-86,-82,-98,-73,-68,-79,100,100,100,100,100,-82,31
47,-88,-63,100,100,-64,-82,-83,-90,-66,100,100,100,-81,-86,-79,-86,-73,-68,-95,100,-93,100,100,100,-77,31
48,-94,-71,-88,100,-62,-82,-83,-90,-77,-97,100,100,-82,-79,-82,-86,-82,-68,-79,100,100,100,100,100,-80,31
49,-88,-63,-87,100,-62,100,-83,100,-66,100,100,100,-81,-77,-79,100,-87,-67,100,100,-93,100,100,100,-82,31
50,-88,-63,-88,100,-63,-82,-83,100,-77,-100,100,100,-88,-79,-75,-86,-87,-68,-79,100,-94,100,100,100,-82,31
51,-88,-63,-88,100,-62,-83,-89,-96,-77,100,100,100,-89,-77,-82,-97,-82,-67,-79,100,-94,100,100,100,-77,31
52,-94,-71,-86,100,-62,-83,-83,-90,-66,100,100,-94,-89,-86,-75,-86,-73,-68,-78,100,100,100,100,100,-77,31
53,-94,-71,-88,100,-63,-83,-91,-90,-85,100,100,100,-82,-86,-75,100,-87,-68,-79,100,100,100,100,100,-81,31
54,-88,-80,-86,100,-62,-83,-83,-90,-85,100,100,100,-90,-79,-79,100,-73,-68,-79,100,100,100,100,100,-81,31
55,-87,-71,-86,100,-62,-83,-91,-90,-66,100,100,100,-88,-86,-79,-85,-82,-68,-79,100,100,100,100,100,-82,31
56,-94,-63,-86,100,-62,-83,-84,-90,-66,100,100,100,-89,-77,-79,100,-82,-74,-96,100,-94,100,100,100,-81,31
57,-88,-79,-85,100,-62,-83,-89,-90,-77,100,100,100,-88,-86,-82,-85,-87,-67,-79,100,100,100,100,100,-82,31
58,-94,-80,-88,100,-63,-83,-91,100,-77,100,100,100,-88,-86,-75,-86,-73,-68,-79,100,-94,100,100,100,-83,31
59,-88,-71,-87,100,-62,-83,-90,-94,-66,100,100,100,-89,-79,-79,-93,-73,-74,-79,100,-94,100,100,100,-81,31
1,100,-57,-82,100,-60,100,-85,-90,-70,100,100,-91,100,-94,-82,-84,100,-70,-74,100,100,100,100,100,-85,50
2,100,-56,-83,100,-62,100,-93,-89,-68,100,100,100,-93,100,-82,-91,-92,-75,-73,100,-94,100,100,100,-81,50
3,100,-66,-88,100,-61,100,-86,100,-68,100,100,-87,100,100,-89,-91,-89,-66,-74,100,100,100,100,100,-78,50
4,100,-62,-79,100,-62,100,-88,-93,-70,100,100,100,100,100,-74,100,-85,-74,-73,100,-92,100,-87,100,-88,50
5,100,-56,-86,100,-60,100,-87,-88,-72,100,100,-96,100,-93,-74,-85,-92,-68,-82,100,-94,100,100,100,-85,50
6,-93,-56,100,100,-60,-86,-85,-89,-73,100,100,-87,100,-94,-71,-85,-89,-62,-73,100,-93,100,-89,100,-89,50
7,100,-56,100,100,-61,-87,-86,-93,-72,100,100,-86,100,-92,-73,-85,-89,-81,-73,100,-96,100,-88,100,-91,50
8,100,-55,-86,100,-59,-87,100,-88,-65,100,100,-88,100,100,-80,-91,-91,-74,-73,100,-93,100,-89,100,-94,50
9,100,-56,-86,100,-61,100,100,-88,-71,100,100,-88,100,100,-74,-90,-90,-74,-78,100,100,100,100,100,-92,50
10,100,-56,-98,100,-61,-85,-88,-88,-72,100,100,-88,-91,100,-74,-85,-88,-68,-74,100,-95,100,-88,100,-88,50
11,-93,-56,-86,100,-61,-96,-89,-88,-72,100,100,-95,100,-93,-74,-85,-94,-74,-74,100,100,100,100,100,-88,50
12,100,-56,-86,100,-59,100,100,-91,-72,100,100,-88,100,100,-80,-85,-88,-68,-74,100,-94,100,100,100,-93,50
13,-91,-56,-86,100,-59,100,-88,-88,-71,100,100,-88,-93,100,-74,-90,-89,-62,-83,100,-93,100,100,100,-84,50
14,-98,-56,-86,100,-59,-88,-95,-88,-65,100,100,-88,100,100,-80,-85,-89,-62,-79,100,-93,100,100,100,-93,50
15,100,-56,-86,100,-59,-86,-89,-87,-65,100,100,100,100,-93,-81,-91,-89,-68,100,100,-93,100,100,100,-88,50
16,-90,-55,-86,100,-72,-88,100,-92,-65,100,100,-88,-98,100,-81,-90,100,-68,100,100,100,100,100,100,-83,50
17,100,-56,-86,100,-61,-88,-88,-92,-72,100,100,-88,100,100,-80,100,-89,-62,-74,100,100,100,100,100,-87,50
18,-90,-56,-86,100,-59,100,-88,-91,-72,100,100,-88,100,100,-80,-85,-91,-68,-74,100,-93,100,100,100,-84,50
19,-90,-56,-86,-99,-59,100,-96,100,-72,100,100,-88,-97,100,-81,-91,-91,-62,-78,100,-94,100,100,100,-88,50
20,100,-55,-86,100,-61,100,-88,-88,-65,100,100,-96,-93,-93,-74,-84,-89,-68,-74,100,100,100,100,100,-87,50
21,-91,-55,-86,100,-61,-88,-88,-91,-72,100,100,-88,100,100,-80,100,-91,-74,-84,100,100,100,-89,100,-84,50
22,100,-55,-86,100,-59,100,-88,100,-65,100,100,100,-93,-93,-81,-85,-91,-68,-74,100,100,100,-88,100,-84,50
23,100,-55,-86,100,-61,100,100,-91,-72,100,100,-88,100,-93,-80,-84,-91,-68,-74,100,-93,100,-88,100,-84,50
24,-92,-56,100,100,-59,100,-88,-91,-72,100,100,-88,-98,100,-74,-90,-88,-74,-83,100,-94,100,100,100,-93,50
25,-90,-56,-86,100,-59,-86,-88,-88,-72,100,100,100,100,-93,-74,-85,-89,-63,-78,100,-95,100,100,100,-84,50
26,-90,-55,-86,100,-61,-88,100,-93,-72,100,100,100,100,-92,-74,100,-89,-68,-78,100,-94,100,100,100,-88,50
27,100,-56,-86,100,-59,100,-89,-88,-65,100,100,-88,100,-93,-80,-91,-89,-62,-84,100,-93,100,100,100,-93,50
28,-91,-56,100,100,-73,100,100,-88,-65,100,100,-88,100,100,-80,-90,-91,-74,-78,100,100,100,100,100,-84,50
29,100,-56,-86,100,-72,100,100,-91,-72,100,100,-87,100,100,-80,-84,-92,-68,-74,100,-94,100,100,100,-93,50
30,-91,-56,-86,100,-72,-86,-88,-88,-72,100,100,-88,100,-93,-80,-85,-89,-68,-74,100,-93,100,100,100,-87,50
31,100,-56,-86,100,-72,100,-88,-91,-72,100,100,-88,-98,100,-80,-90,-91,-74,-74,100,-94,100,100,100,-84,50
32,100,-56,-86,100,-59,-86,-88,-88,-72,100,100,-88,100,100,-81,-90,-88,-68,-83,100,-93,100,100,100,-84,50
33,-90,-55,100,100,-61,-88,-96,100,-72,100,100,-88,-93,100,-74,-90,-91,-68,-74,100,100,100,100,100,-84,50
34,-90,-56,-86,100,-59,-86,-88,-88,-72,100,100,-95,-98,-93,-80,-91,-91,-62,-74,100,100,100,-88,100,-88,50
35,-91,-56,-86,100,-72,-88,-88,-88,-72,100,100,-96,100,-92,-74,-90,-88,-74,-78,100,-94,100,100,100,-84,50
36,100,-56,-86,100,-73,-86,-89,-92,-72,100,100,-88,100,100,-74,-85,-89,-68,-74,100,-94,100,100,100,-88,50
37,-91,-56,-86,100,-59,-87,-88,-88,-72,100,100,-88,-93,-96,-74,100,-89,-68,-74,100,100,100,-89,100,-94,50
38,-90,-55,-86,100,-72,100,100,-88,-72,100,100,-88,-93,-93,-74,-85,-92,-68,-83,100,100,100,-88,100,100,50
39,-89,-56,-86,100,-61,100,-88,-88,-65,100,100,-95,100,100,-81,-90,-92,-74,-78,100,-93,100,100,100,-84,50
40,-90,-55,100,100,-59,100,100,-92,-72,100,100,-88,100,-93,-80,-91,-89,-68,-84,100,-93,100,100,100,-92,50
41,-92,-56,-99,100,-59,-88,-88,-88,-72,100,100,-88,100,-93,-80,-85,-89,-74,-74,100,-93,100,100,100,-84,50
42,100,-56,-86,100,-61,-88,-88,-91,-65,100,100,100,100,-93,-81,-90,-89,-62,-84,100,-94,100,100,100,-84,50
43,-91,-56,100,100,-72,100,100,-92,-65,100,100,-88,100,100,-74,-90,-89,-74,-78,100,100,100,-88,100,-93,50
44,-92,-55,-86,100,-61,-86,-88,-88,-72,100,100,-88,100,100,-74,-85,-88,-74,-74,100,100,100,100,100,-84,50
45,100,-55,-86,100,-61,-88,-88,-88,-72,100,100,-96,-99,100,-80,-90,-91,-62,-79,100,100,100,-88,100,-88,50
46,100,-56,-86,100,-61,-88,-88,-88,-72,100,100,100,-97,100,-74,-91,-89,-62,-74,100,-93,100,100,100,-87,50
47,-92,-56,-86,100,-72,100,-88,-92,-72,100,100,100,100,100,-81,-91,-89,-74,-84,100,100,100,-88,100,-93,50
48,100,-55,-86,100,-72,-88,-87,-91,-65,100,100,100,-93,100,-74,-90,-89,-74,-83,100,100,100,100,100,-88,50
49,100,-55,-86,100,-59,-87,-89,100,-65,100,100,-95,-97,100,-80,-85,100,-68,100,100,-94,100,-88,100,-88,50
50,-90,-56,-86,100,-73,100,-89,-88,-72,100,100,-88,100,100,-80,-90,-91,-69,-80,100,-94,100,100,100,-84,50
51,-90,-56,-86,100,-72,-88,-89,-87,-65,100,100,-88,-98,100,-80,-90,-89,-62,-79,100,100,100,-89,100,-84,50
52,-90,-56,-86,100,-61,100,-88,-88,-72,100,100,-96,-99,100,-74,-85,100,-68,-74,100,-93,100,-88,100,-84,50
53,100,-56,-86,100,-72,-87,-88,-90,-72,100,100,-88,100,-93,-80,-85,-88,-74,-78,100,-93,100,100,100,-92,50
54,-90,-56,-86,100,-59,-88,-88,-88,-72,100,100,100,100,100,-80,-90,-91,-74,-84,100,-93,100,100,100,-88,50
55,-90,-56,-84,100,-59,-86,-88,-92,-72,100,100,100,100,100,-81,100,-89,-74,-84,100,100,100,100,100,-84,50
56,-90,-56,-86,100,-59,-86,100,100,100,100,100,-88,100,-93,-74,-85,-91,-62,-78,100,-93,100,100,100,-84,50
57,100,-56,-86,100,-61,-88,100,-88,-65,100,100,-96,-93,100,-80,-85,-91,-68,-74,100,100,100,-88,100,-84,50
58,100,-56,-86,100,-59,100,-88,-88,-72,100,100,-88,-98,100,-81,-91,-91,-74,-79,100,-93,100,100,100,-88,50
59,-90,-55,-86,100,-59,-86,-88,-88,-72,100,100,-96,100,100,-74,-85,-91,-68,-74,100,100,100,100,100,-93,50
1,100,-63,-74,100,-69,100,-94,100,-66,100,100,100,100,100,-70,-88,-90,-96,100,100,-99,100,100,100,-80,50
2,100,-65,-94,100,-64,100,100,100,-69,-93,100,-96,100,100,-68,-89,100,-71,-74,100,100,100,100,100,100,50
3,100,-66,-87,100,-64,100,-91,-94,-68,-92,100,-96,100,100,-68,-89,100,-76,-73,100,100,100,100,100,-93,50
4,100,-66,-74,100,-61,-90,100,-93,-74,100,100,-86,100,100,-68,100,-89,-70,-88,100,100,100,100,100,-75,50
5,100,-61,-90,100,-61,100,-91,-93,-75,100,100,-86,100,100,-68,100,-91,-75,-87,100,100,100,100,100,-99,50
6,100,-66,-74,100,-69,100,100,100,-66,-90,100,-96,100,100,-68,100,-90,-75,-87,100,100,100,100,100,-80,50
7,100,-61,-84,100,-61,100,-91,100,-69,100,100,100,100,100,-68,-89,-88,-85,-88,100,100,100,100,100,-85,50
8,100,-61,-74,100,-61,100,-98,-93,-66,-88,100,-85,100,100,-70,100,-92,-84,-73,100,100,100,100,100,-80,50
9,100,-61,-91,100,-64,-91,-90,100,-69,-93,100,-86,100,-99,-70,-89,-91,-84,-88,-89,100,100,100,100,-73,50
10,100,-62,-91,100,-69,100,100,-94,-75,100,100,-95,100,100,-68,-96,-91,-70,-87,100,100,100,100,100,-80,50
11,100,-62,-91,100,-61,-92,100,100,-75,-94,100,-87,100,100,-68,-89,-91,-75,-87,100,100,100,100,100,-87,50
12,100,-62,-90,100,-64,100,100,100,-75,-90,100,-96,100,100,-68,-96,-91,-75,-87,100,100,100,100,100,-74,50
13,100,-62,-90,100,-64,100,100,-94,-66,100,100,-87,100,100,-70,-89,-93,-70,-73,100,100,100,100,100,-80,50
14,100,-66,-84,100,-69,100,100,-94,-69,100,100,-95,100,100,-70,-89,-93,-70,-80,100,100,100,100,100,-73,50
15,100,-61,100,100,-61,100,-97,-93,-66,-89,100,-93,100,100,-68,-96,-91,-75,-87,100,100,100,100,100,-73,50
16,100,-66,-91,100,-69,100,-97,100,-75,-90,100,-87,100,100,-70,-97,100,-84,-80,100,100,100,100,100,-73,50
17,100,-61,-90,100,-61,100,-91,-93,-66,100,100,-90,100,100,-68,-89,100,-75,-87,100,100,100,-93,100,-73,50
18,100,-66,-83,100,-64,100,-97,100,-75,-92,100,-87,100,100,-68,-89,100,-75,-80,-88,100,100,100,100,-95,50
19,100,-61,-90,100,-69,100,100,100,-75,-90,100,-87,100,100,-70,-97,-89,100,-87,100,-100,100,100,100,-73,50
20,100,-61,-91,100,-64,100,-91,100,-75,-90,100,-87,100,100,-68,-96,-92,-84,-87,100,100,100,100,100,-73,50
21,100,-61,-84,100,-69,100,-91,-93,-66,-90,100,-91,100,100,-68,-93,-89,-75,-80,-90,100,100,100,100,-73,50
22,100,-61,-91,100,-69,100,100,100,-69,-90,100,-91,100,100,-68,-88,100,-70,-73,100,100,100,100,100,-94,50
23,100,-61,-84,100,-69,100,-91,-93,-66,-90,100,-91,100,100,-68,100,-89,-70,-88,100,-97,100,100,100,-80,50
24,100,-66,-91,100,-64,-90,100,100,-69,100,100,-87,100,100,-68,-89,-94,-70,-88,100,100,100,100,100,-95,50
25,100,-63,-84,100,-61,100,100,100,-66,-91,100,-86,100,100,-68,-90,-93,-70,-74,100,100,100,100,100,-95,50
26,100,-62,-74,100,-69,100,100,100,-66,100,100,-87,100,100,-68,-96,-93,-75,-80,-87,100,100,100,100,-79,50
27,100,100,-89,100,-69,100,100,100,-69,-90,100,-89,100,100,-66,-91,-92,-70,-84,100,100,100,100,100,-73,50
28,100,-62,-91,100,-69,100,100,100,-66,-89,100,100,100,100,-68,-93,-89,-70,-87,100,100,100,100,100,-73,50
29,100,-66,-84,100,-69,100,-91,-93,-66,100,100,-85,100,100,-68,-89,-89,-70,-73,100,100,100,100,100,-73,50
30,100,-62,-74,100,-64,100,100,100,-75,100,100,-91,100,100,-70,100,100,-75,-87,-88,100,100,100,100,-80,50
31,100,-61,-84,100,-69,-90,-97,100,-66,-90,100,-87,100,100,-70,-89,-89,-70,-80,-88,100,100,100,100,-80,50
32,100,-66,-74,100,-64,100,100,-93,-69,100,100,-91,100,100,-68,-93,-91,-75,-80,100,100,100,100,100,-80,50
33,100,-66,-74,100,-61,100,100,-93,-66,-92,100,-96,100,100,-68,-93,-92,-75,-80,100,100,100,100,100,-80,50
34,100,-66,-84,100,-69,100,100,100,-75,-94,100,-86,100,100,-70,-88,-91,-70,-73,100,100,100,100,100,-73,50
35,100,-61,-74,100,-64,100,-91,100,-66,-94,100,-89,100,100,-67,-90,-89,-75,-89,100,100,100,100,100,-95,50
36,100,-63,-84,100,-63,100,100,100,-69,-92,100,-95,100,100,-68,-91,-91,-83,-80,100,-96,100,100,100,-73,50
37,100,-61,-74,100,-69,-89,100,100,-69,-90,100,-87,100,100,-68,-89,-88,-70,-73,100,100,100,100,100,-74,50
38,100,-62,-83,100,-60,100,-91,100,-69,-90,100,100,100,100,-68,-96,100,-70,-80,100,100,100,100,100,-80,50
39,100,-66,-84,100,-69,100,100,100,-69,-90,100,-87,100,-99,-70,-89,100,-75,-74,100,100,100,100,100,-73,50
40,100,-62,100,100,-64,100,-94,100,-66,100,100,-87,100,100,-68,100,-89,-70,-83,100,-100,100,100,100,-73,50
41,100,-62,-75,100,-64,100,100,100,-68,100,100,100,100,100,-68,-89,-92,-70,-74,100,100,100,100,100,-94,50
42,100,-61,-74,100,-64,100,100,100,-72,100,100,-91,100,100,-70,100,-88,-79,-89,100,100,100,100,100,-79,50
43,100,-62,-83,100,-61,-90,-91,100,-66,-90,100,-96,100,100,-70,-89,-88,-70,-80,-90,100,100,100,100,-89,50
44,100,-61,-84,100,-64,-91,-90,-93,-75,100,100,-87,-97,100,-70,-89,-91,-70,-80,100,100,100,100,100,-79,50
45,100,-62,-74,100,-64,100,100,-93,-66,-90,100,100,100,100,-69,-96,-91,-70,-87,-88,100,100,100,100,-80,50
46,100,-61,-84,100,-69,100,-90,-93,-69,-90,100,-95,100,100,-68,-97,-92,-84,-80,100,100,100,100,100,-73,50
47,100,-61,-91,100,-64,100,100,100,-69,-90,100,-87,100,100,-68,-89,-89,-83,-73,100,100,100,100,100,-94,50
48,100,-62,-84,100,-69,100,100,100,-66,-93,100,-87,100,100,-68,-89,-88,-70,-87,100,100,100,100,100,-80,50
49,100,-61,-91,100,-64,100,100,100,-75,100,100,-87,100,100,-70,100,100,-75,-80,100,100,100,100,100,-73,50
50,100,-62,-74,100,-64,-90,100,100,-75,-90,100,-96,100,100,-68,100,-89,-70,-80,100,100,100,100,100,-73,50
51,100,-61,-90,100,-69,100,100,100,-75,-93,100,-86,100,100,-68,-89,100,-70,-80,-88,100,100,100,100,-73,50
52,100,-61,-91,100,-64,100,-99,100,-75,-90,100,-96,100,100,-68,-89,-89,-70,-87,100,100,100,100,100,-94,50
53,100,-66,-84,100,-61,100,100,100,-75,-90,100,-87,100,100,-68,-89,-93,-75,-87,100,100,100,100,100,-73,50
54,100,-66,-91,100,-69,100,-97,-94,-69,-90,100,-96,100,100,-70,-89,100,-87,-80,100,100,100,100,100,-80,50
55,100,-62,-74,100,-61,100,-98,100,-68,100,100,-89,100,100,-75,100,-88,-71,-89,-86,100,100,-90,100,-80,50
56,100,-61,-83,100,-69,100,100,100,-75,100,100,-93,100,100,-68,-89,-89,-83,-80,100,100,100,100,100,-80,50
57,100,-62,-74,100,-64,100,100,100,-75,100,100,-96,100,100,-68,-89,-89,-84,-88,100,100,100,100,100,-73,50
58,100,-62,-84,100,-69,100,-97,-93,-69,-90,100,-97,100,100,-70,-89,-89,-75,-87,100,100,100,100,100,-80,50
59,100,-62,-84,100,-64,100,-90,100,-69,-90,100,-88,100,100,-70,-89,-91,-75,-73,-88,100,100,100,100,-73,50
1,100,-77,-79,100,-78,100,-94,-87,-63,100,100,100,100,100,-83,100,100,-65,-91,100,100,100,100,100,-79,51
2,100,-63,-75,100,-77,100,-94,-96,-62,100,100,100,100,100,-75,100,-88,-69,-76,100,100,100,100,100,-84,51
3,100,-63,-75,100,-75,100,-91,-90,-64,-88,100,-87,100,100,-74,-85,-97,-64,-82,-87,100,100,100,100,100,51
4,100,-66,-84,100,-78,100,-95,100,-67,-91,100,-89,100,100,-74,-85,100,-66,-83,-88,100,100,100,100,-84,51
5,100,-67,-85,100,-76,100,100,-92,-65,-90,100,-86,100,100,-80,-85,-96,-67,-89,-88,100,100,100,100,100,51
6,100,-64,-76,100,-76,100,-95,-92,-59,-90,100,100,100,100,-82,-85,-88,-93,-90,100,100,100,100,100,-85,51
7,100,-63,-84,100,-73,100,-95,100,-64,-90,100,-95,100,100,-74,100,100,-67,-83,100,100,100,100,100,-84,51
8,100,-63,-84,100,-76,100,-95,-91,-60,-92,100,-88,100,100,-80,-85,-90,-64,-82,100,100,100,100,-92,-95,51
9,100,-65,-84,100,-81,100,-94,100,-68,-92,100,-88,100,100,-81,-85,-88,-64,-79,100,100,100,100,100,-85,51
10,100,-63,-84,100,-77,100,-94,100,-60,-89,100,-87,-99,100,-81,-85,100,-64,-80,100,100,100,100,100,-85,51
11,100,-67,-86,100,-76,100,100,-91,-68,-92,100,-95,100,100,-77,-85,-97,-90,-90,-88,100,100,100,100,-94,51
12,100,-63,-76,100,-77,100,100,100,-68,-96,100,100,100,100,-74,-84,100,-85,-83,100,-95,100,100,100,-84,51
13,100,-65,-76,-95,-72,100,-94,-92,-60,-93,100,-88,100,100,-75,-91,-88,-67,-80,100,-99,100,100,100,-84,51
14,100,-65,-86,100,-72,100,-95,100,-68,-89,100,-85,100,100,-74,-84,-89,-67,-79,100,100,100,100,100,-84,51
15,100,-65,-76,100,-73,100,-94,100,-64,-90,100,-87,-101,-96,-81,-85,100,-67,-80,100,-97,100,100,100,100,51
16,100,-65,-86,100,-81,100,-95,-91,-68,-90,100,-96,100,100,-81,-85,100,-67,-83,100,100,100,100,100,-85,51
17,100,-65,-76,100,-73,100,-96,100,-64,-89,100,-87,100,100,-74,-85,-88,-64,-83,100,100,100,100,100,-84,51
18,100,-67,-85,100,-77,100,100,100,-60,-92,100,-95,100,100,-81,-96,-96,-67,-83,-88,100,100,100,100,100,51
19,100,-67,-85,100,-77,100,-94,100,-68,-90,100,-88,100,100,-81,-85,-88,-94,-83,100,100,100,100,100,-85,51
20,100,-63,-76,100,-73,100,-94,-92,-60,-90,100,-88,100,100,-74,-85,-89,-64,-83,-88,100,100,100,100,-84,51
21,100,-67,-86,100,-76,100,-95,100,-68,-92,100,-88,100,100,-81,100,-96,-64,-83,100,100,100,100,100,-85,51
22,100,-66,-84,100,-72,100,-94,100,-60,-90,100,-88,100,100,-74,-96,-89,-94,-89,100,100,100,100,100,-85,51
23,100,-64,-76,100,-77,100,-97,100,-60,-89,100,-87,100,-96,-81,-85,100,-67,-82,-88,100,100,100,100,-85,51
24,100,-64,-85,100,100,100,100,100,-68,-90,100,-87,100,-95,100,-85,100,-67,-80,-87,100,100,100,100,-84,51
25,100,-63,-85,100,-76,100,-98,100,-68,-90,100,-88,100,100,-81,-85,-96,-94,-78,100,100,100,100,100,-85,51
26,100,-65,-76,100,-73,100,-96,100,-68,-90,100,-96,100,-96,-74,-84,-89,-67,-79,100,100,100,100,100,-84,51
27,100,-67,-85,100,100,100,-94,100,-68,-89,100,-87,100,100,100,-96,100,-67,-83,-88,100,100,100,100,-85,51
28,100,-65,-76,100,-81,100,-94,-91,-68,-90,100,-87,100,100,-76,-85,-89,-67,-89,100,100,100,100,100,-84,51
29,100,-67,-84,100,-73,100,100,-92,-64,-90,100,-87,100,100,-74,-85,100,-94,-89,100,100,100,100,100,-84,51
30,100,-65,-85,100,-81,100,100,100,-64,-92,100,-87,100,100,-81,100,-89,-67,-80,100,100,100,100,100,-85,51
31,100,-67,-84,100,-76,100,100,100,-64,-90,100,-95,100,100,-81,-85,-89,-64,-83,100,100,100,100,100,-84,51
32,100,-67,-85,100,-73,100,100,-92,-64,-92,100,-87,100,100,-81,-85,-89,100,-83,100,100,100,100,100,-84,51
33,100,-67,-84,100,-76,100,-95,100,-68,-91,100,100,100,100,-74,-85,-88,-64,-89,100,100,100,100,100,-85,51
34,100,-67,-84,100,-81,100,-94,100,-68,-90,100,-88,100,100,-75,-85,100,-67,-83,100,100,100,100,100,-85,51
35,100,-64,-84,100,-81,100,-94,-92,-60,-90,100,-87,100,100,-74,100,100,-64,-89,-88,100,100,100,100,-84,51
36,100,-65,-85,100,-77,100,100,100,-64,-92,100,-87,100,100,-74,-85,100,-67,-83,-88,100,100,100,100,-85,51
37,100,-64,-84,100,-77,100,-95,100,-64,-90,100,-87,100,-96,-76,-85,-89,-67,-89,100,100,100,100,100,-84,51
38,100,-65,-76,100,-81,100,100,-92,-64,-90,100,-87,100,100,-81,-85,-89,-67,-83,-88,100,100,100,100,-85,51
39,100,-65,-84,100,-73,100,-94,-100,-68,-90,100,-96,100,100,-76,100,100,-67,-83,100,100,100,100,100,-85,51
40,100,-63,-76,100,-77,100,100,100,-68,-89,100,-87,100,100,-81,100,-96,-64,-83,100,-100,100,100,100,-85,51
41,100,-65,-84,100,-72,100,100,-92,-64,-92,100,-87,100,100,-80,-85,100,-64,-89,100,100,100,100,100,-84,51
42,100,-65,-84,100,-81,100,-94,100,-68,-90,100,-87,100,-96,-74,-85,-89,-64,-80,100,100,100,100,100,-85,51
43,100,-65,-84,100,-81,100,100,100,-64,-90,100,-87,100,100,-81,-85,-89,-93,-79,100,100,100,100,100,-85,51
