index,time,rvX,rvY,rvZ,rvW,gacX,gacY,gacZ,lacX,lacY,lacZ
2873,2022-12-01-14:02:58:696,0.09515854,0.07297669,0.53614444,0.83556473,-0.895933,1.9550891,9.567932,-0.016327143,-1.5418904,0.9515896
2874,2022-12-01-14:02:58:706,0.09443621,0.073191434,0.53466874,0.8365729,-0.838265,1.9379497,9.576641,0.01893264,-1.3694234,0.8657141
2875,2022-12-01-14:02:58:716,0.09443621,0.073191434,0.53466874,0.8365729,-0.838265,1.9379497,9.576641,0.01893264,-1.3694234,0.8657141
2876,2022-12-01-14:02:58:726,0.09443621,0.073191434,0.53466874,0.8365729,-0.78438824,1.9493864,9.578884,0.26847577,-1.028779,0.07620525
2877,2022-12-01-14:02:58:736,0.09443621,0.073191434,0.53466874,0.8365729,-0.78438824,1.9493864,9.578884,0.26847577,-1.028779,0.07620525
2878,2022-12-01-14:02:58:747,0.094082974,0.078709945,0.52066946,0.84490037,-0.7428845,1.9697028,9.578036,0.6833925,-1.0168724,-1.1043444
2879,2022-12-01-14:02:58:757,0.094053365,0.07925842,0.5192759,0.84570956,-0.7428845,1.9697028,9.578036,0.6833925,-1.0168724,-1.1043444
2880,2022-12-01-14:02:58:767,0.094053365,0.07925842,0.5192759,0.84570956,-0.717955,1.9781283,9.578201,0.14274722,-0.6217282,-1.172471
2881,2022-12-01-14:02:58:777,0.10620538,0.08618594,0.5053884,0.85198295,-0.717955,1.9781283,9.578201,0.14274722,-0.6217282,-1.172471
2882,2022-12-01-14:02:58:789,0.10741851,0.08687125,0.50400174,0.8525826,-0.6898631,1.9766603,9.580568,-0.0009919405,-0.43478692,-0.95668507
2883,2022-12-01-14:02:58:799,0.10741851,0.08687125,0.50400174,0.8525826,-0.6898631,1.9766603,9.580568,-0.0009919405,-0.43478692,-0.95668507
2884,2022-12-01-14:02:58:809,0.11461998,0.0896323,0.49097854,0.8589345,-0.6519639,1.9666855,9.585274,0.017916143,-0.37122774,-0.7181158
2885,2022-12-01-14:02:58:820,0.11461998,0.0896323,0.49097854,0.8589345,-0.6519639,1.9666855,9.585274,0.017916143,-0.37122774,-0.7181158
2886,2022-12-01-14:02:58:832,0.11461998,0.0896323,0.49097854,0.8589345,-0.6119462,1.9539697,9.590511,0.10182339,-0.38888395,-0.55745125
2887,2022-12-01-14:02:58:842,0.115326375,0.08990027,0.48968294,0.85955137,-0.5822887,1.9464624,9.593884,0.25850213,-0.4621421,-0.4956751
2888,2022-12-01-14:02:58:853,0.1161615,0.0861895,0.4766018,0.86713827,-0.5822887,1.9464624,9.593884,0.25850213,-0.4621421,-0.4956751
2889,2022-12-01-14:02:58:863,0.1161615,0.0861895,0.4766018,0.86713827,-0.558368,1.9449124,9.59562,0.42813236,-0.47899413,-0.63986206
2890,2022-12-01-14:02:58:874,0.116236426,0.0858146,0.4753003,0.8678794,-0.558368,1.9449124,9.59562,0.42813236,-0.47899413,-0.63986206
2891,2022-12-01-14:02:58:884,0.116236426,0.0858146,0.4753003,0.8678794,-0.5353223,1.9410427,9.597716,0.33999988,-0.43843722,-0.6360035
2892,2022-12-01-14:02:58:894,0.12020448,0.08114655,0.4614619,0.8752251,-0.5353223,1.9410427,9.597716,0.33999988,-0.43843722,-0.6360035
2893,2022-12-01-14:02:58:904,0.12059872,0.08068223,0.46008396,0.875939,-0.51241827,1.934153,9.600358,0.079586506,-0.30863118,-0.6591253
2894,2022-12-01-14:02:58:915,0.12059872,0.08068223,0.46008396,0.875939,-0.51241827,1.934153,9.600358,0.079586506,-0.30863118,-0.6591253
2895,2022-12-01-14:02:58:926,0.12063812,0.08063579,0.4599461,0.87601024,-0.49333072,1.9269617,9.602803,-0.0859918,-0.2310487,-0.8584404
2896,2022-12-01-14:02:58:936,0.12063812,0.08063579,0.4599461,0.87601024,-0.49333072,1.9269617,9.602803,-0.0859918,-0.2310487,-0.8584404
2897,2022-12-01-14:02:58:946,0.12458273,0.078403234,0.44630313,0.88269234,-0.47241387,1.9193015,9.605389,-0.1480569,-0.16240287,-1.0594015
2898,2022-12-01-14:02:58:957,0.12497547,0.078178875,0.44493255,0.8833483,-0.47241387,1.9193015,9.605389,-0.1480569,-0.16240287,-1.0594015
2899,2022-12-01-14:02:58:969,0.12497547,0.078178875,0.44493255,0.8833483,-0.44749543,1.9116447,9.6081085,-0.28598562,-0.0554322,-1.1023417
2900,2022-12-01-14:02:58:979,0.1272265,0.074776344,0.42979604,0.89078474,-0.44749543,1.9116447,9.6081085,-0.28598562,-0.0554322,-1.1023417
2901,2022-12-01-14:02:58:989,0.12744562,0.074437104,0.42828903,0.8915074,-0.42567158,1.902947,9.6108265,-0.42793033,0.088385105,-1.011754
2902,2022-12-01-14:02:58:999,0.12744562,0.074437104,0.42828903,0.8915074,-0.42567158,1.902947,9.6108265,-0.42793033,0.088385105,-1.011754
2903,2022-12-01-14:02:59:010,0.12920514,0.070751004,0.41313487,0.8986768,-0.40376538,1.8905678,9.614214,-0.5483172,0.28829265,-0.7413244
2904,2022-12-01-14:02:59:021,0.12920514,0.070751004,0.41313487,0.8986768,-0.40376538,1.8905678,9.614214,-0.5483172,0.28829265,-0.7413244
2905,2022-12-01-14:02:59:032,0.12920514,0.070751004,0.41313487,0.8986768,-0.37484822,1.8750379,9.618425,-0.54395086,0.517393,-0.4493847
2906,2022-12-01-14:02:59:041,0.12937681,0.07038463,0.41162777,0.8993721,-0.37484822,1.8750379,9.618425,-0.3162414,0.6129286,-0.04937744
2907,2022-12-01-14:02:59:053,0.12937681,0.07038463,0.41162777,0.8993721,-0.34406808,1.8585682,9.622771,-0.3162414,0.6129286,-0.04937744
2908,2022-12-01-14:02:59:063,0.13111492,0.06799988,0.39696792,0.90587056,-0.33176067,1.848001,9.625238,-0.3046541,0.7431961,-0.02374649
2909,2022-12-01-14:02:59:075,0.13128512,0.06776407,0.39551118,0.90650046,-0.33176067,1.848001,9.625238,-0.3046541,0.7431961,-0.02374649
2910,2022-12-01-14:02:59:086,0.13247289,0.06519438,0.3802317,0.9130304,-0.333181,1.846777,9.625424,-0.2194145,0.7708715,-0.2605362
2911,2022-12-01-14:02:59:095,0.13247289,0.06519438,0.3802317,0.9130304,-0.333181,1.846777,9.625424,-0.2194145,0.7708715,-0.2605362
2912,2022-12-01-14:02:59:106,0.11335557,0.06614614,0.37828007,0.91634023,-0.33666515,1.8517516,9.624348,-0.29272234,0.9895508,-1.2125845
2913,2022-12-01-14:02:59:116,0.11335557,0.06614614,0.37828007,0.91634023,-0.33666515,1.8517516,9.624348,-0.29272234,0.9895508,-1.2125845
2914,2022-12-01-14:02:59:126,0.11144134,0.06623994,0.37807697,0.916652,-0.32618326,1.8334047,9.628221,-0.3081296,0.9389646,-0.64186287
2915,2022-12-01-14:02:59:137,0.11219255,0.06306755,0.3638584,0.92251956,-0.32618326,1.8334047,9.628221,-0.3081296,0.9389646,-0.64186287
2916,2022-12-01-14:02:59:147,0.11219255,0.06306755,0.3638584,0.92251956,-0.2879401,1.7955726,9.636565,-0.4303061,1.0721385,0.53170013
2917,2022-12-01-14:02:59:157,0.10316212,0.06939054,0.36139506,0.9240867,-0.2879401,1.7955726,9.636565,-0.4303061,1.0721385,0.53170013
2918,2022-12-01-14:02:59:168,0.10316212,0.06939054,0.36139506,0.9240867,-0.2537586,1.7706926,9.642128,-0.287242,1.0453814,1.4688463
2919,2022-12-01-14:02:59:179,0.102467604,0.06669379,0.3486204,0.9292558,-0.22282411,1.7749404,9.642113,0.10098865,1.0607771,1.9136944
2920,2022-12-01-14:02:59:189,0.100877434,0.07440056,0.34634358,0.92969584,-0.22282411,1.7749404,9.642113,0.10098865,1.0607771,1.9136944
2921,2022-12-01-14:02:59:199,0.100877434,0.07440056,0.34634358,0.92969584,-0.22282411,1.7749404,9.642113,0.10098865,1.0607771,1.9136944
2922,2022-12-01-14:02:59:209,0.10043988,0.07096936,0.33362946,0.9346478,-0.18578345,1.7934124,9.639478,0.11175407,0.92051816,1.9205742
2923,2022-12-01-14:02:59:220,0.10043988,0.07096936,0.33362946,0.9346478,-0.18578345,1.7934124,9.639478,0.11175407,0.70663345,2.108652
2924,2022-12-01-14:02:59:230,0.10043988,0.07096936,0.33362946,0.9346478,-0.13884501,1.8110977,9.636962,0.28011096,0.70663345,2.108652
2925,2022-12-01-14:02:59:240,0.103661485,0.071535,0.33236527,0.93470335,-0.08238698,1.8188877,9.636142,0.34774092,0.020911813,2.6641836
2926,2022-12-01-14:02:59:251,0.103661485,0.071535,0.33236527,0.93470335,-0.08238698,1.8188877,9.636142,0.34774092,0.020911813,2.6641836
2927,2022-12-01-14:02:59:263,0.10365929,0.06992846,0.32081538,0.93885154,-0.032619335,1.831764,9.634001,0.19924554,-0.3989501,2.3225422
2928,2022-12-01-14:02:59:272,0.112791285,0.072562374,0.31961647,0.9380076,-0.032619335,1.831764,9.634001,0.19924554,-0.3989501,2.3225422
2929,2022-12-01-14:02:59:284,0.112791285,0.072562374,0.31961647,0.9380076,0.029101871,1.8573006,9.629121,0.34269628,-0.29516923,2.2950792
2930,2022-12-01-14:02:59:294,0.1130788,0.07146761,0.30975562,0.9413591,0.029101871,1.8573006,9.629121,0.34269628,-0.29516923,2.2950792
2931,2022-12-01-14:02:59:305,0.11693459,0.07298875,0.308689,0.94112176,0.11849833,1.9023536,9.619636,0.92502856,-0.42817748,1.2428102
2932,2022-12-01-14:02:59:316,0.11693459,0.07298875,0.308689,0.94112176,0.11849833,1.9023536,9.619636,0.92502856,-0.42817748,1.2428102
2933,2022-12-01-14:02:59:326,0.11732005,0.07314079,0.30858204,0.9410971,0.19826166,1.9601719,9.606706,1.1985298,-0.70788383,0.85002995
2934,2022-12-01-14:02:59:337,0.11732005,0.07314079,0.30858204,0.9410971,0.19826166,1.9601719,9.606706,1.1985298,-0.70788383,0.85002995
2935,2022-12-01-14:02:59:348,0.115436696,0.06829373,0.29857764,0.9449136,0.23526064,2.0273435,9.591919,1.4651892,-1.0057646,-0.017812729
2936,2022-12-01-14:02:59:358,0.11396385,0.06159513,0.29834643,0.94562554,0.23526064,2.0273435,9.591919,1.4651892,-1.0057646,-0.017812729
2937,2022-12-01-14:02:59:370,0.11396385,0.06159513,0.29834643,0.94562554,0.24817926,2.0787623,9.580582,1.8090533,-1.457042,-0.5603771
2938,2022-12-01-14:02:59:381,0.11562715,0.05750624,0.2864549,0.94935083,0.24817926,2.0787623,9.580582,1.8090533,-1.457042,-0.5603771
2939,2022-12-01-14:02:59:391,0.112204924,0.0479337,0.2863587,0.95032156,0.26753107,2.1070824,9.573872,1.8661882,-1.7459064,-0.537426
2940,2022-12-01-14:02:59:401,0.112204924,0.0479337,0.2863587,0.95032156,0.2943942,2.1259985,9.5689,1.8661882,-1.7459064,-0.537426
2941,2022-12-01-14:02:59:410,0.11454254,0.042089596,0.274975,0.9536756,0.2943942,2.1259985,9.5689,1.637942,-1.5003953,-0.8693638
2942,2022-12-01-14:02:59:421,0.11454254,0.042089596,0.274975,0.9536756,0.31309885,2.1317172,9.567035,1.2216406,-1.2028372,-1.246028
2943,2022-12-01-14:02:59:430,0.11454254,0.042089596,0.274975,0.9536756,0.31309885,2.1317172,9.567035,1.2216406,-1.2028372,-1.246028
2944,2022-12-01-14:02:59:441,0.09796498,0.03077931,0.27496693,0.9559543,0.32139143,2.1035054,9.573002,0.74637747,-1.1827295,-0.8373747
2945,2022-12-01-14:02:59:451,0.09796498,0.03077931,0.27496693,0.9559543,0.32139143,2.1035054,9.573002,0.74637747,-1.1827295,-0.8373747
2946,2022-12-01-14:02:59:462,0.099770166,0.024621474,0.26713964,0.9581629,0.3092646,2.053937,9.584158,0.25336188,-1.0721921,-0.2714758
2947,2022-12-01-14:02:59:473,0.090288274,0.011692804,0.26764387,0.95920706,0.3092646,2.053937,9.584158,0.25336188,-1.0721921,-0.2714758
2948,2022-12-01-14:02:59:485,0.090288274,0.011692804,0.26764387,0.95920706,0.29031774,2.0105627,9.593943,0.0043711364,-0.89834094,-0.4483633
2949,2022-12-01-14:02:59:495,0.096375205,0.0038099394,0.26033813,0.96068794,0.29031774,2.0105627,9.593943,0.0043711364,-0.89834094,-0.4483633
2950,2022-12-01-14:02:59:506,0.089092046,-0.017912606,0.26171538,0.9608574,0.29049447,1.9856116,9.599133,-0.029195338,-0.5559794,-0.8680124
2951,2022-12-01-14:02:59:516,0.089092046,-0.017912606,0.26171538,0.9608574,0.29049447,1.9856116,9.599133,-0.029195338,-0.5559794,-0.8680124
2952,2022-12-01-14:02:59:526,0.088361084,-0.02008453,0.26184553,0.9608464,0.3053598,1.9727666,9.601318,0.0877161,-0.29736173,-1.2924347
2953,2022-12-01-14:02:59:536,0.0951439,-0.02165076,0.25036296,0.9632223,0.3053598,1.9727666,9.601318,0.0877161,-0.29736173,-1.2924347
2954,2022-12-01-14:02:59:548,0.0951439,-0.02165076,0.25036296,0.9632223,0.30814612,1.9615017,9.603538,0.05878216,-0.1647892,-1.4313297
2955,2022-12-01-14:02:59:558,0.09582123,-0.021807166,0.24921213,0.9634501,0.30814612,1.9615017,9.603538,0.05878216,-0.1647892,-1.4313297
2956,2022-12-01-14:02:59:568,0.09582123,-0.021807166,0.24921213,0.9634501,0.30814612,1.9615017,9.603538,-0.0020692348,-0.09999633,-1.2444811
2957,2022-12-01-14:02:59:580,0.09966681,-0.024096576,0.23552652,0.9664436,0.2926849,1.9459907,9.607178,-0.0020692348,-0.09999633,-1.2444811
2958,2022-12-01-14:02:59:590,0.100043446,-0.02432368,0.23416665,0.96672934,0.2749406,1.9284095,9.611245,-0.113364935,-0.08846438,-0.9945946
2959,2022-12-01-14:02:59:602,0.100224234,-0.026829047,0.22130004,0.96967095,0.2574922,1.9141916,9.61457,-0.32079822,-0.0014358759,-0.8667784
2960,2022-12-01-14:02:59:613,0.100224234,-0.026829047,0.22130004,0.96967095,0.2574922,1.9141916,9.61457,-0.32079822,-0.0014358759,-0.8667784
2961,2022-12-01-14:02:59:622,0.100224234,-0.026829047,0.22130004,0.96967095,0.24072874,1.9061904,9.616593,-0.33492708,0.04585123,-0.9433012
2962,2022-12-01-14:02:59:636,0.100224234,-0.026829047,0.22130004,0.96967095,0.24072874,1.9061904,9.616593,-0.33492708,0.04585123,-0.9433012
2963,2022-12-01-14:02:59:646,0.08657177,-0.028668482,0.22081806,0.9710422,0.23306489,1.9037927,9.617258,-0.18577293,0.1019789,-1.0825186
2964,2022-12-01-14:02:59:657,0.08144906,-0.029933989,0.20815341,0.9742393,0.23306489,1.9037927,9.617258,-0.18577293,0.1019789,-1.0825186
2965,2022-12-01-14:02:59:667,0.08144906,-0.029933989,0.20815341,0.9742393,0.23099343,1.9045485,9.617157,-0.037447527,0.23889291,-1.2538195
2966,2022-12-01-14:02:59:678,0.07788617,-0.019581757,0.20625839,0.9751963,0.23099343,1.9045485,9.617157,-0.037447527,0.23889291,-1.2538195
2967,2022-12-01-14:02:59:689,0.07639064,-0.021170763,0.19295219,0.9780009,0.2248532,1.9020241,9.617803,0.035918176,0.37662005,-1.1868219
2968,2022-12-01-14:02:59:701,0.07639064,-0.021170763,0.19295219,0.9780009,0.2248532,1.9020241,9.617803,0.035918176,0.37662005,-1.1868219
2969,2022-12-01-14:02:59:711,0.08649536,-0.014807168,0.19078806,0.97770107,0.213035,1.8969327,9.619077,0.110144526,0.57397294,-0.77297115
2970,2022-12-01-14:02:59:721,0.08649536,-0.014807168,0.19078806,0.97770107,0.213035,1.8969327,9.619077,0.110144526,0.57397294,-0.77297115
2971,2022-12-01-14:02:59:731,0.087505154,-0.014170672,0.19057007,0.9776631,0.19442175,1.8975303,9.619353,0.2653988,0.72928774,-0.39602757
2972,2022-12-01-14:02:59:742,0.08641371,-0.014975082,0.18030289,0.97969353,0.16356446,1.9070796,9.618039,0.25089818,0.8153893,-0.057523727
2973,2022-12-01-14:02:59:752,0.08641371,-0.014975082,0.18030289,0.97969353,0.16356446,1.9070796,9.618039,0.25089818,0.8153893,-0.057523727
2974,2022-12-01-14:02:59:763,0.09349139,-0.0074716373,0.1784206,0.97947425,0.12283792,1.9257065,9.614934,0.18642381,0.9423351,0.25480556
2975,2022-12-01-14:02:59:775,0.09257315,-0.006254709,0.17049009,0.9809813,0.12283792,1.9257065,9.614934,0.18642381,0.9423351,0.25480556
2976,2022-12-01-14:02:59:786,0.097233206,0.0036471637,0.16870847,0.98085165,0.07743801,1.952671,9.609967,0.44999266,0.8785993,0.5317888
2977,2022-12-01-14:02:59:796,0.097233206,0.0036471637,0.16870847,0.98085165,0.07743801,1.952671,9.609967,0.44999266,0.8785993,0.5317888
2978,2022-12-01-14:02:59:806,0.09698561,0.0050213775,0.16254967,0.98190945,0.02763564,1.98813,9.602966,0.69885874,0.8395493,0.8190508
2979,2022-12-01-14:02:59:817,0.09698561,0.0050213775,0.16254967,0.98190945,0.02763564,1.98813,9.602966,0.69885874,0.8395493,0.8190508
2980,2022-12-01-14:02:59:827,0.09698561,0.0050213775,0.16254967,0.98190945,-0.029489944,2.0204132,9.59622,0.33959746,1.2573018,-0.22578049
2981,2022-12-01-14:02:59:837,0.09698561,0.0050213775,0.16254967,0.98190945,-0.029489944,2.0204132,9.59622,0.33959746,1.2573018,-0.22578049
2982,2022-12-01-14:02:59:848,0.1047916,0.007925252,0.16158272,0.98124766,-0.057626177,2.0112948,9.598008,0.17873655,1.6076443,0.98277664
2983,2022-12-01-14:02:59:857,0.10525401,0.008165535,0.157151,0.9819157,-0.057626177,2.0112948,9.598008,0.17873655,1.6076443,0.98277664
2984,2022-12-01-14:02:59:867,0.10525401,0.008165535,0.157151,0.9819157,-0.07791995,1.9889807,9.602513,-0.22707808,1.9634981,1.5222054
2985,2022-12-01-14:02:59:878,0.115410596,0.0071528684,0.1567283,0.9808494,-0.07791995,1.9889807,9.602513,-0.22707808,1.9634981,1.5222054
2986,2022-12-01-14:02:59:888,0.115741245,0.00825989,0.15476014,0.9811142,-0.1105723,1.9666519,9.6067915,-0.6490876,1.6217542,2.2860308
2987,2022-12-01-14:02:59:902,0.12412217,0.0052651605,0.15484105,0.9800971,-0.13990684,1.9476597,9.610277,-0.81083894,0.9787873,3.3550692
2988,2022-12-01-14:02:59:908,0.12412217,0.0052651605,0.15484105,0.9800971,-0.13990684,1.9476597,9.610277,-0.81083894,0.9787873,3.3550692
2989,2022-12-01-14:02:59:920,0.12412217,0.0052651605,0.15484105,0.9800971,-0.13990684,1.9476597,9.610277,-0.81083894,0.9787873,3.3550692
2990,2022-12-01-14:02:59:929,0.12495972,0.00496566,0.15484846,0.979991,-0.16674307,1.9463592,9.610113,-0.565442,0.092660904,3.7132053
2991,2022-12-01-14:02:59:940,0.12543063,0.0083118845,0.15339729,0.98013645,-0.18681543,1.9736311,9.604179,-0.43222615,-0.59216046,3.4873972
2992,2022-12-01-14:02:59:950,0.12543063,0.0083118845,0.15339729,0.98013645,-0.18681543,1.9736311,9.604179,-0.43222615,-0.59216046,3.4873972
2993,2022-12-01-14:02:59:960,0.1303879,0.00629498,0.15349329,0.9794893,-0.20366517,2.0327785,9.591493,-0.01740092,-1.0200814,1.6539373
2994,2022-12-01-14:02:59:972,0.13278753,0.0109062055,0.15152636,0.9794327,-0.20366517,2.0327785,9.591493,-0.01740092,-1.0200814,1.6539373
2995,2022-12-01-14:02:59:982,0.13278753,0.0109062055,0.15152636,0.9794327,-0.22635743,2.094351,9.577726,-0.0542887,-1.2689494,-0.16460323
2996,2022-12-01-14:02:59:992,0.13925768,0.0067410422,0.15189107,0.9785147,-0.22635743,2.094351,9.577726,-0.0542887,-1.2689494,-0.16460323
2997,2022-12-01-14:03:00:002,0.13925768,0.010197183,0.14977126,0.9787233,-0.23912486,2.1178412,9.572249,-0.33357525,-1.757026,-0.008681297
2998,2022-12-01-14:03:00:013,0.13987634,0.010197183,0.14977126,0.9787233,-0.23912486,2.1178412,9.572249,-0.33357525,-1.757026,-0.008681297
2999,2022-12-01-14:03:00:025,0.13987634,0.010197183,0.14977126,0.9787233,-0.2415221,2.1058502,9.574834,-0.8652742,-1.8978897,0.15749645
3000,2022-12-01-14:03:00:036,0.13987634,0.010197183,0.14977126,0.9787233,-0.2415221,2.1058502,9.574834,-0.8652742,-1.8978897,0.15749645
3001,2022-12-01-14:03:00:045,0.14842176,0.016790252,0.14857848,0.9775549,-0.23357937,2.0811183,9.580437,-1.4337957,-1.9397395,0.2768879
3002,2022-12-01-14:03:00:055,0.14636596,0.019304175,0.14829485,0.9778615,-0.23357937,2.0811183,9.580437,-1.4337957,-1.9397395,0.2768879
3003,2022-12-01-14:03:00:066,0.14636596,0.019304175,0.14829485,0.9778615,-0.21373373,2.0654078,9.584299,-1.4707404,-1.95453,-0.0005903244
3004,2022-12-01-14:03:00:076,0.14607492,0.019489633,0.14827842,0.97790384,-0.21373373,2.0654078,9.584299,-1.4707404,-1.95453,-0.0005903244
3005,2022-12-01-14:03:00:088,0.14482103,0.021687856,0.14935285,0.9778805,-0.18563114,2.064386,9.585105,-1.2574644,-1.7270544,-0.910285
3006,2022-12-01-14:03:00:099,0.14482103,0.021687856,0.14935285,0.9778805,-0.18563114,2.064386,9.585105,-1.2574644,-1.7270544,-0.910285
3007,2022-12-01-14:03:00:110,0.1446985,0.021905817,0.1494604,0.9778774,-0.16010869,2.055284,9.587521,-0.8691087,-1.3953904,-1.1668243
3008,2022-12-01-14:03:00:121,0.14468624,0.021927614,0.14947116,0.9778771,-0.14105816,2.0258255,9.594087,-0.48129988,-1.2737584,-0.4991932
3009,2022-12-01-14:03:00:132,0.14468624,0.021927614,0.14947116,0.9778771,-0.14105816,2.0258255,9.594087,-0.48129988,-1.2737584,-0.4991932
3010,2022-12-01-14:03:00:143,0.14897022,0.024220325,0.14958845,0.97716147,-0.13770205,1.9934043,9.600925,-0.2140984,-1.0486853,-0.41685295
3011,2022-12-01-14:03:00:153,0.112330355,0.022305401,0.14976166,0.98206717,-0.13770205,1.9934043,9.600925,-0.2140984,-1.0486853,-0.41685295
3012,2022-12-01-14:03:00:165,0.112330355,0.022305401,0.14976166,0.98206717,-0.14221881,1.9703692,9.605613,-0.101822495,-0.7512759,-0.9074793
3013,2022-12-01-14:03:00:175,0.11256157,0.024490176,0.15148102,0.98172486,-0.14221881,1.9703692,9.605613,-0.101822495,-0.7512759,-0.9074793
3014,2022-12-01-14:03:00:187,0.11295187,0.02472794,0.15165214,0.9816476,-0.1422104,1.955257,9.608701,-0.11390537,-0.5046954,-1.2847357
3015,2022-12-01-14:03:00:197,0.11295187,0.02472794,0.15165214,0.9816476,-0.1422104,1.955257,9.608701,-0.11390537,-0.5046954,-1.2847357
3016,2022-12-01-14:03:00:208,0.11212508,0.024275726,0.15610908,0.9810549,-0.13452862,1.9436624,9.611164,-0.17687106,-0.4075402,-1.5619202
3017,2022-12-01-14:03:00:218,0.11212508,0.024275726,0.15610908,0.9810549,-0.13452862,1.9436624,9.611164,-0.17687106,-0.4075402,-1.5619202
3018,2022-12-01-14:03:00:230,0.11212508,0.024275726,0.15610908,0.9810549,-0.122154266,1.9280641,9.61447,-0.069736,-0.30612206,-1.8291731
3019,2022-12-01-14:03:00:239,0.11203836,0.024228096,0.15655288,0.98099524,-0.10738437,1.9022318,9.619791,-0.069736,-0.30612206,-1.8291731
3020,2022-12-01-14:03:00:249,0.11203836,0.024228096,0.15655288,0.98099524,-0.10738437,1.9022318,9.619791,-0.1589799,-0.31682527,-1.5513134
3021,2022-12-01-14:03:00:258,0.11227226,0.021965487,0.16243649,0.98006475,-0.08717962,1.8702099,9.626271,-0.030926876,-0.42209518,-1.3497334
3022,2022-12-01-14:03:00:270,0.11229628,0.021739654,0.16302007,0.97997016,-0.08717962,1.8702099,9.626271,-0.030926876,-0.42209518,-1.3497334
3023,2022-12-01-14:03:00:280,0.11229628,0.021739654,0.16302007,0.97997016,-0.06505189,1.838007,9.632647,-0.098772585,-0.40058565,-1.0346241
3024,2022-12-01-14:03:00:291,0.11130335,0.019486398,0.16662094,0.97952515,-0.06505189,1.838007,9.632647,-0.098772585,-0.40058565,-1.0346241
3025,2022-12-01-14:03:00:305,0.11130335,0.019486398,0.16662094,0.97952515,-0.06505189,1.838007,9.632647,-0.098772585,-0.40058565,-1.0346241
3026,2022-12-01-14:03:00:315,0.1112037,0.01926331,0.16697502,0.9794805,-0.04322874,1.8151134,9.63711,-0.21418627,-0.3239125,-0.9456215
3027,2022-12-01-14:03:00:325,0.11119374,0.019241001,0.16701043,0.97947603,-0.022087555,1.8027301,9.639505,-0.252249,-0.181193,-0.97666264
3028,2022-12-01-14:03:00:335,0.11119374,0.019241001,0.16701043,0.97947603,-0.022087555,1.8027301,9.639505,-0.252249,-0.181193,-0.97666264
3029,2022-12-01-14:03:00:345,0.10894092,0.018936938,0.16828784,0.9795165,-0.0040364456,1.7997863,9.6400795,-0.41891193,0.17971456,-1.2229481
3030,2022-12-01-14:03:00:357,0.108715594,0.018906524,0.16841552,0.97952014,-0.0040364456,1.7997863,9.6400795,-0.41891193,0.17971456,-1.2229481
3031,2022-12-01-14:03:00:367,0.108715594,0.018906524,0.16841552,0.97952014,0.0138356555,1.7978394,9.640434,-0.4775937,0.51340723,-1.4347496
3032,2022-12-01-14:03:00:378,0.10755626,0.018409885,0.17004846,0.9793755,0.0138356555,1.7978394,9.640434,-0.4775937,0.51340723,-1.4347496
3033,2022-12-01-14:03:00:389,0.10744256,0.018360522,0.17021042,0.9793607,0.032568224,1.7864531,9.642506,-0.49879915,0.683861,-1.1635361
3034,2022-12-01-14:03:00:400,0.10744256,0.018360522,0.17021042,0.9793607,0.032568224,1.7864531,9.642506,-0.49879915,0.683861,-1.1635361
3035,2022-12-01-14:03:00:411,0.105695136,0.016843412,0.17169653,0.9793188,0.045145433,1.7675613,9.645936,-0.55932575,0.7846377,-0.5518427
3036,2022-12-01-14:03:00:422,0.105695136,0.016843412,0.17169653,0.9793188,0.051582992,1.7495955,9.649178,-0.7047066,0.83858013,-0.11695099
3037,2022-12-01-14:03:00:433,0.105695136,0.016843412,0.17169653,0.9793188,0.051582992,1.7495955,9.649178,-0.7047066,0.83858013,-0.11695099
3038,2022-12-01-14:03:00:444,0.105521485,0.016692188,0.17184344,0.97931427,0.055716842,1.740176,9.650858,-0.65138644,0.8812659,0.19342232
3039,2022-12-01-14:03:00:455,0.105521485,0.016692188,0.17184344,0.97931427,0.055716842,1.740176,9.650858,-0.65138644,0.8812659,0.19342232
3040,2022-12-01-14:03:00:467,0.10294925,0.014294484,0.17292981,0.9794347,0.06266474,1.7411457,9.650641,-0.52185965,0.86075664,0.27538967
3041,2022-12-01-14:03:00:476,0.10269369,0.014056215,0.17303686,0.9794462,0.06266474,1.7411457,9.650641,-0.52185965,0.86075664,0.27538967
3042,2022-12-01-14:03:00:486,0.101437956,0.011681371,0.1730221,0.9796108,0.06315628,1.7431431,9.650277,-0.428966,0.80069923,0.50493145
3043,2022-12-01-14:03:00:495,0.101437956,0.011681371,0.1730221,0.9796108,0.06315628,1.7431431,9.650277,-0.428966,0.80069923,0.50493145
3044,2022-12-01-14:03:00:506,0.100168616,0.020350035,0.17210902,0.9797605,0.03264163,1.7390838,9.651161,-0.7743242,1.1712298,-0.2120657
3045,2022-12-01-14:03:00:517,0.100168616,0.020350035,0.17210902,0.9797605,0.021037117,1.7119037,9.656052,-0.7147752,1.1230061,1.3013849
3046,2022-12-01-14:03:00:526,0.10004125,0.021216827,0.17201698,0.9797713,0.021037117,1.7119037,9.656052,-0.7147752,1.1230061,1.3013849
3047,2022-12-01-14:03:00:536,0.10004125,0.021216827,0.17201698,0.9797713,0.021037117,1.7119037,9.656052,-0.7147752,1.1230061,1.3013849
